text,date,source,label
"Baterai kembung Yang bagus penuh gizi itu ikan kembung utk lauk program 'MBG' ""Joko Sembung Bawa Golok"", gak nyambung ya",2025-05-04 00:00:00+00:00,x,netral
"Di bocor alus tempo tidak lagi disebut program MBG, tapi proyek MBG.",2025-05-04 00:00:00+00:00,x,netral
"Program MBG merupakan program baru, tentu mengalami beberapa kendala. Kendala yang ada pastinya akan diatasi dengan segera. Lanjutkan MBG",2025-05-04 00:00:00+00:00,x,positif
"Jangan berspekulasi yang tidak-tidak. Informasi yang disampaikan oleh pihak BGN itu benar adanya. Jadi dapat kita simpulkan dari data tersebut kita tau bahwa ini bukan kesalahan program MBG, tetapi pure dari pihak vendornya. Lanjutkan MBG",2025-05-04 00:00:00+00:00,x,positif
Fyi mas Awal2 MBG digaungkan Pihak yayasan sekolah anakku sudah negosiasi Monggo anggaran atau pengawas dari pusat ga masalah Biar kita kelola karena kita yg paham kebutuhan anak2 Tapi dari pusat ga setuju Dan FYI di Jember sendiri akhirnya program MBG tidak berjalan,2025-05-04 00:00:00+00:00,x,negatif
Program MBG tetap harus lanjut karena manfaatnya bagi masyarakat. Untuk mengatasi permasalahan yang ada pihak BGN akan mengevaluasi serta memperketat monitoring terhadap pihak vendor. Lanjutkan MBG,2025-05-04 00:00:00+00:00,x,positif
Mas saya hormati anda sbg pemimpin negara ini Mau bikin gebrakan baru emang yakin? Program MBG udah di cek ke bawah ga?,2025-05-04 00:00:00+00:00,x,negatif
you reap what you sow milih 02 yah harus terima program MBG gak mau MBG jangan milih 02,2025-05-04 00:00:00+00:00,x,netral
"Dari angka itulah kita bisa tau kalau kesalahan yang ada ini bukan kesalahan program MBG, tetapi merupakan kesalahan pihak vendor yang bekerja tidak sesuai dengan SOP. Maka dari itu, pihak BGN akan memperketat monitoring terhadap pihak vendor. Lanjutkan MBG",2025-05-04 00:00:00+00:00,x,positif
"Banyak yang telah merasakan manfaat nyata program MBG ini, namun permasalahan yang ada ini tentu akan ditangani segera oleh pihak BGN. Lanjutkan MBG",2025-05-04 00:00:00+00:00,x,positif
"Komisi IX DPR akan menggelar rapat kerja bersama Kepala Badan Gizi Nasional (BGN) untuk mengevaluasi pelaksanaan program MBG yang sudah berjalan sekitar 4 bulan, menyusul keracunan massal setelah siswa menyantap MBG.",2025-05-04 00:00:00+00:00,x,netral
"Program MBG ini sudah memberikan 25 juta porsi makanan untuk anak anak yang ada di sekolah,dan anak anak yang mendapatkan makanan dari program ini sangat happy karna mereka tidak kelaparan lagi saat sedang belajar Lanjutkan MBG LanjutkanMBGIndonesiaGemilang SkyNani1stFMinTaipei",2025-05-04 00:00:00+00:00,x,positif
Ratusan siswa diberbagai daerah dilaporkan keracunan program mbg namun hingga saat ini belum ada tanggapan dari pemerintah/kabinet merah putih Pdhal itu program yg paling digaung-gaungkan oleh presiden Sakit jiwa ini negara,2025-05-04 00:00:00+00:00,x,negatif
Makan Bergizi Gratis memiliki efek domino positif yang masif dalam menciptakan generasi sehat dan cerdas. FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
"Anak-anak sehat, belajar pun semangat. Program Makan Bergizi Gratis hadir membangun SDM unggul demi Indonesia Emas 2045. FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis",2025-05-04 00:00:00+00:00,x,positif
"Gizi anak terpenuhi, petani, peternak, nelayan ikut sejahtera. Makan Bergizi Gratis adalah gerakan ekonomi rakyat-karena kedaulatan pangan dimulai dari dapur sendiri. FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis",2025-05-04 00:00:00+00:00,x,positif
"Makan Bergizi Gratis bukan hanya soal gizi anak, tapi juga peluang kerja untuk rakyat! Program ini berpotensi menciptakan 1,5 juta lapangan kerja di bidang penyediaan makanan sehat. Generasi cerdas, ekonomi rakyat ikut tumbuh! FaktaIndonesia MakanBergiziGratis",2025-05-04 00:00:00+00:00,x,positif
berikan sisi positif dan negatif program MBG di Indonesia,2025-05-04 00:00:00+00:00,x,netral
Program Makan Bergizi Gratis bantu kurangi angka stunting anak Indonesia FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
Makan Bergizi Gratis adalah investasi jangka panjang pembangunan manusia FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
"Makan Bergizi Gratos Indonesia sehat, upaya pemenuhan gizi anak FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis",2025-05-04 00:00:00+00:00,x,positif
Presiden Prabowo menegaskan komitmennya mempercepat pembangunan desa lewat program Makan Bergizi Gratis (MBG) yang kini sudah menjangkau 3 juta penerima. MakanBergiziGratis EkonomiDesaBangkit PrabowoUntukRakyat KoperasiDesa GiziUntukAnak StrategiBangsa MBG2025,2025-05-04 00:00:00+00:00,x,positif
Program Makan Bergizi Gratis Beri Banyak Manfaat Untuk Generasi Indonesia. FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
Manfaat Program Makan Bergizi Gratis,2025-05-04 00:00:00+00:00,x,netral
"Makan Bergizi Gratis Indonesia sehat, upaya pemenuhan gizi anak FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis",2025-05-04 00:00:00+00:00,x,positif
Hahah gw kerja di sebuah kantor dg 2 levelan status kekayaan yg aneh bisa dilihat dr kotak bekal makan siang Klo yg kaya bener itu makan bergizi+vitamin biar g sakit Klo yg kaya abal2 itu makan ceker n jeroan tanpa vitamin demi beli tas mewah Hasil kerja? Pasti jg beda,2025-05-04 00:00:00+00:00,x,netral
"Malam kang Mau tanya sih makan bergizi gratis itu sudah berapa murid yang menerima menurut data, berapa persen yang bikin murid sakit, berapa persen yang tidak tepat sasaran",2025-05-04 00:00:00+00:00,x,netral
Mungkin sengaja yang diekspos yang seperti itu karena mereka lebih butuh makan bergizi gratis wkwkwk,2025-05-04 00:00:00+00:00,x,netral
"KEPADA YANG TERHORMAT DAN YANG MULIYA BAPAK PRESIDEN REPUBLIK INDONESIA JENDRAL PUR TNI H.PRABOWO SUBIANTO, SEKEDAR SARAN DAN MASUKAN UNTUK KEGIATAN MBG(makan-Bergizi-gratis) MOHON NAMA KEGIATAN TSB DI GANTI DENGAN MSB ( MAKAN SEHAT BERGIZI),KARENA BAHASA GRATIS KURANG BAIK",2025-05-04 00:00:00+00:00,x,netral
Optimis Indonesia bakal lebih sehat bareng BPOM dan puskesmas yang selalu sigap awasi program makan bergizi,2025-05-04 00:00:00+00:00,x,positif
Program Makan Bergizi Gratis bawa efek domino positif yang masif-dari gizi lebih baik hingga tumbuhnya generasi sehat dan cerdas yang jadi fondasi Indonesia maju FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
Makan bergizi gratis harus kita dukung,2025-05-04 00:00:00+00:00,x,positif
Makan Bergizi Gratis memiliki efek domino positif yang masif,2025-05-04 00:00:00+00:00,x,positif
"Presiden tegaskan, Program Makan Bergizi Gratis (MBG) bukan hanya soal isi perut, tapi soal membangun SDM dan menggerakkan ekonomi rakyat. MakanBergiziGratis Prabowo2025 HariPendidikanNasional SDMKuatNegaraMaju EkonomiKerakyatan UMKMBergerak PetaniBangkit",2025-05-04 00:00:00+00:00,x,positif
"Lalu, darimana TV-nya? Siapa yang akan mengadakan, mendistribusi, dan merawat perangkat itu? Jangan sampai jadi program ambisius yang berakhir jadi proyek mangkrak. Kedua, anggaran negara sudah terbebani program lain seperti makan bergizi gratis (MBG) yang biayanya membengkak",2025-05-04 00:00:00+00:00,x,negatif
Program makan bergizi gratis di Madiun butuh 30 dapur tambahan. Saat ini baru enam dapur beroperasi untuk layani 92 ribu penerima manfaat.,2025-05-04 00:00:00+00:00,x,netral
"Program MBG menunjukkan keberhasilan yg signifikan & tingkat keberhasilan 99,9% Meskipun ada insiden keracunan yg terjadi, namun dampak positif program ini pd kesehatan dan kesejahteraan anak2 Lanjutkan MBG krn berdampak bgs utk anak2 LanjutkanMBGIndonesiaGemilang Proliga2025",2025-05-04 00:00:00+00:00,x,positif
Dari segelintir kasus keracunan yg terjadi menunjukkan bhw Program MBG secara umum efektif dan aman. MBG tetap mjd harapan besar bagi jutaan anak Indonesia. Program ini patut trs didukung dan ditingkatkan utk memberikan manfaat yg lebih luas. LanjutkanMBGIndonesiaGemilang Dada,2025-05-04 00:00:00+00:00,x,positif
Program MBG sangat bermanfaat dan berdampak ke ekonomi yg positif,2025-05-04 00:00:00+00:00,x,positif
Maaf uangnya di pakai untuk kenaikan gaji hakim dan untuk program MBG !!!,2025-05-04 00:00:00+00:00,x,negatif
Program MBG ini telah dilakukan evaluasi oleh BGN sejak pertama kali muncul isu keracunan makanan MBG Lanjutkan MBG,2025-05-04 00:00:00+00:00,x,positif
Program MBG ini sudah di evaluasi dan program ini sudah melakukan pengawasan ketat terhadap SOP dari program MBG ini Lanjutkan MBG,2025-05-04 00:00:00+00:00,x,positif
"Program MBG : Nutrisi Anak Kuat, Ekonomi Rakyat Hebat! FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis",2025-05-04 00:00:00+00:00,x,positif
Program MBG adalah upaya pemenuhan gizi anak FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
Program MBG punya segudang manfaat FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
Program MBG upaya strategis membangun SDM Unggul Indonesia FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
"Enggak Cuma Cepat, BGN Targetkan Program MBG Berjalan dengan Zero Accident",2025-05-04 00:00:00+00:00,x,positif
"Program MBG di Kotagede Jogja Mandek, Wali Kota Hasto Wardoyo Segera Ambil Lapor ke Pusat",2025-05-04 00:00:00+00:00,x,negatif
Makan Bergizi Gratis memiliki efek domino positif yang masif FaktaIndonesia MakanBergiziGratis ManfaatMakanBergiziGratis DukungProgramMakanBergiziGratis,2025-05-04 00:00:00+00:00,x,positif
"WADUH GIMANA NIH ? Program MBG di Kotagede Yogyakarta Mandek, Ribuan Siswa Terdampak lewat .COM",2025-05-04 00:00:00+00:00,x,negatif
Maksudnyaaa gmn sihh?? Makan bergizi gratiss tapii bawa bekalll ???? Someone explain to me plssss!!!,2025-05-04 00:00:00+00:00,x,negatif
"Nggak ragu lagi, Program MBG diawasi BPOM berarti kualitasnya top",2025-05-04 00:00:00+00:00,x,positif
"Program MBG menciptakan peluang baru, dari kualitas gizi hingga penyerapan tenaga kerja. ProgramMBG ManfaatMBG",2025-05-04 00:00:00+00:00,x,positif
"Peneliti?ijasahnya dokter,kenapa tak teliti trng kesehatan,contoh nie program mbg,teliti dong before afternya.apakah berdampak peningkatan fisik dan kecerdasan anak.nah kan berguna buat masukan pemerintah.tuduhan ijasah palsu? Ya udahlah ya.tanda tanya gelarnya Bu?",2025-05-04 00:00:00+00:00,x,negatif
Rakyat kecil yg ga mampu menyekolahkan anaknya apa bisa merasakan dampak program MBG?,2025-05-04 00:00:00+00:00,x,negatif
"maksud dan tujuan nya apa si tai? masih banyak sekolah yg ga layak kayak sekolah, orang ma fokus dulu sama sekolahan yg harus di benahi. ga sadar diri apa program MBG nya gagal total????? isi otak nya apa si anjing",2025-05-04 00:00:00+00:00,x,negatif
1 siswa meninggal keracunan (307 triliun program) MBG adalah tragedi. Ratusan siswa meninggal keracunan MBG adalah statistik,2025-05-04 00:00:00+00:00,x,negatif
Program MBG sangatlah baik dan harus didukung,2025-05-04 00:00:00+00:00,x,positif
Kan ada program mbg masa masi kurang si,2025-05-04 00:00:00+00:00,x,negatif
"Bhabinkamtibmas kelurahan Giwangan Aipda Basyori Anwar, SH melaksanakan kegiatan pengamanan dan Monitoring Penyaluran Program Makan Bergizi Gratis (MBG) di sekolahan yang ada di wilayah Kelurahan Giwangan. Kegiatan tersebut berlangsung pada hari Senin kemarin tanggal 5 Mei 2025.",2025-05-05 00:00:00+00:00,x,netral
Revisi Masa indikatornya jumlah siswa tidak keracunan/total siswa penerima MBG,2025-05-05 00:00:00+00:00,x,negatif
"Presiden Prabowo mengklaim program Makan Bergizi Gratis (MBG) memiliki tingkat keberhasilan 99,99%, berdasarkan laporan kurang dari 200 kasus keracunan dari 3,4 juta penerima manfaat. Namun, ada kekhawatiran soal keamanan pangan, seperti kasus keracunan di Cianjur, dan potensi pemborosan jika tidak tepat sasaran. Program ini menargetkan 82,9 juta penerima hingga 2029 untuk mengatasi malnutrisi. Evaluasi berkelanjutan diperlukan untuk memastikan efektivitas dan transparansi.",2025-05-05 00:00:00+00:00,x,netral
Anak-Anak Papua Bahagia Dapat MBG papua makanbergizigratis anakbangsa,2025-05-05 00:00:00+00:00,x,positif
"Lanjutkan MBG sebab melalui Program Makan Bergizi Gratis, pemerintah menunjukkan komitmennya untuk memberikan gizi yang cukup dan meningkatkan kualitas hidup anak2 sehingga mereka dapat tumbuh dan berkembang secara optimal MBGBuktiNyataCintaPemerintah Tunjukkan||MetGala2025",2025-05-05 00:00:00+00:00,x,positif
"Sementara itu, standar MBG PENJARA di Jepang",2025-05-05 00:00:00+00:00,x,negatif
jangan samain kayak MBG lah MBG mah yg penting jalan sampe nrabas nrabas,2025-05-05 00:00:00+00:00,x,negatif
"Iya berhasil MBG yg buat pejabat2, bergizi dan mewah. ( kan kalian dikasih makan gratis sama rakyat via APBN ) Kalau MBG yg buat anak Indonesia mah bikin keracunan , basi dan bau busuk",2025-05-05 00:00:00+00:00,x,negatif
Jadi standar keberhasilan MBG tuh cuma gak keracunan? WKWKWKWKKWKWK,2025-05-05 00:00:00+00:00,x,negatif
Harusnya yg jadi korban pertama itu yg punya ide MBG ini. Fuck yu,2025-05-05 00:00:00+00:00,x,negatif
Keberhasilan atas apa? Keberhasilan makanan tsb masuk ke mulut dan menjadi tai? Tujuan MBG emangnya apa kok dah blg sukses? Mana laporan resmi kermaknya? Apa ada yg mencatat brp byk MBG yg dibuang?,2025-05-05 00:00:00+00:00,x,negatif
"Suram keberhasilan program MBG dilihat dari jumlah kasus keracunan, bukan dari angka stunting saat ini",2025-05-05 00:00:00+00:00,x,negatif
"Beneran menyepelekan rakyat nih orang. Kasus yang keracunan udah sampai 15 ribu dan dia masih menganggap MBG berhasil karena presentase yang keracunan cuma 0,005%?",2025-05-05 00:00:00+00:00,x,negatif
"Presiden apaan bgt dh, dikit"" MBG. Solusi sebuah masalah ujung""nya MBG",2025-05-05 00:00:00+00:00,x,negatif
semoga tiap hari menu makan lu kaya mbg,2025-05-05 00:00:00+00:00,x,negatif
"Kl gini brrti tujuan dibuat nya adalah ""sasaran yang menerima program MBG tidak ada yang keracunan""? MKSD LUKH APE tujuan km dri awal kan agar anak2 BERTUMBUH dan BERKEMBANG dgn baik, ya ikuti lah kata km sendiri. Dikatakan berhasil ya setelah evaluasi beneran bertumbuh dan -",2025-05-05 00:00:00+00:00,x,negatif
"Ini namanya bias survivorship, 200 orang itu karena terlapor, ada ga sih siswa yang abis makan MBG langsung diare pas pulang? atau post-symptom nya malah kerasa 2-3 hari kemudian? Mungkin kegagalannya tembus 40% kalo semua variabel masuk",2025-05-05 00:00:00+00:00,x,negatif
"Nih orang pernah lihat berita anak sekolah banyak keracunan gegara MBG gak, sih?!",2025-05-05 00:00:00+00:00,x,negatif
MBG Untuk Generasi Muda Papua papua opm kstp kekejaman knpb,2025-05-05 00:00:00+00:00,x,netral
"apalah dikit"" soal MBG",2025-05-05 00:00:00+00:00,x,negatif
"yang bapak kasih makan tuh, manusia loh? bukan kambing yang seenaknya dijadiin kelinci percobaan. tujuan bapak kan buat MBG niatnya memperbaiki gizi, bukan sekedar bikin kenyang anak orang doang.",2025-05-05 00:00:00+00:00,x,negatif
Kayaknya MBG bakal berhenti kalau yang rawat inap 25%. Hitung dah tuh berapa juta korban.,2025-05-05 00:00:00+00:00,x,negatif
Suruh dia makan makanan mbg seminggu deh biar kek anak2 biar ngerasain gmn rasanya,2025-05-05 00:00:00+00:00,x,negatif
sekolah gw aja blm dpt mbg wok pdhl di jawa,2025-05-05 00:00:00+00:00,x,netral
Kayanya dari anak2 di sekitarku yg tiap hari punya cerita tentang mbg aja itu udh lebih dr 5 orang gimana mau benerin asupan gizi anak?,2025-05-05 00:00:00+00:00,x,negatif
Microsoft Bill Gates (MBG),2025-05-05 00:00:00+00:00,x,netral
Kenapa indikator keberhasilan program mbg malah presentase siswa yg gak keracunan heyyy wong skizoooooo!,2025-05-05 00:00:00+00:00,x,negatif
"Banyak berita nder kalo dapur MBG banyak rugi nya ketimbang untung, ditambah lagi akhir² ini keracunan dimana². Nauzubillah kalo semisal nya kita kena batu nya, pemerintah mah enak tinggal salahin aja yang ada didapur kalo ada kejadian ga enak. Jangan ya nder.",2025-05-05 00:00:00+00:00,x,negatif
MBG Papua papua opm kstp kekejaman knpb,2025-05-05 00:00:00+00:00,x,netral
"MBG ini dari awal gak menyasar buat orang dengan malnutrisi, semua aja dikasih. success ratenya tidak keracunan? terus manfaatnya buat naikkin status gizi rakyat indonesia dimana letaknya?",2025-05-05 00:00:00+00:00,x,negatif
"Banyak vendor mbg yg gajinya belum dibayar, tp pihak vendor ttp harus ngeluarin uang buat gaji karyawan. Better ga usah deh, dr kalimat terakhir pasti udh tau kan harus gimana.",2025-05-05 00:00:00+00:00,x,negatif
mbg di sma daerah w knp gantian yak? bkannya merata ga si,2025-05-05 00:00:00+00:00,x,netral
Dukungan Untuk MBG papua makanbergizigratis anakbangsa,2025-05-05 00:00:00+00:00,x,positif
"Hadeuh Sekarang ada internet pak, beda dg orba yg hanya ada koran dan tvri. Pak Prabowo ga dikasih tahu kalau banyak anak2 keracunan? Brp % anak Indonesia yg sudah mendpt MBG? 99,9% itu darimana?",2025-05-05 00:00:00+00:00,x,negatif
"Jaman pilpres 2019 dia kalah tp sujud syukur krn dpt bisikan kalau dia menang. Skrg MBG gak ada manfaat diblg sukses jg pasti krn bisikan. Jd sebenarnya dia ini hodob sejak dulu. Apesnya WNI, skrg dia jadi plesiden.",2025-05-05 00:00:00+00:00,x,negatif
"Lain kali ngukur keberhasilan itu jgn dari incident rate, tp dari: berapa % gizi anak yg terpenuhi, cakupan wilayah sekolah yg dapat MBG, testimoni positif anak sekolah. Kalau pake incident rate, 1 orang meninggal misalnya, tetep aja keberhasilan 99% ya yg meninggal 1 doang",2025-05-05 00:00:00+00:00,x,negatif
wajib nonton sampai habis,2025-06-22 11:53:09.531000+00:00,youtube,netral
"10:36 saya setuju dengan pendapat bang ferry, belum lagi uang tersebut bisa di korupsi, juga bukan rahasia umum kalau orang yg terbilang ""kaya"" yg hidupnya mencukupi kadang mendapat subsidi",2025-06-22 11:53:09.531000+00:00,youtube,negatif
"Makan siang gratis baiknya focus nya di daerah yg gizi buruknya masih tinggi, pembangunan infrastrukturnya masih kurang, dan lapangan kerjanya masih sedikit , pribuminya or penduduk sekitarnya yg tersingkirkan oleh pembangunan. Jadi sekaligus menaikan rasa cinta tanah airnya dri sedini mungkin. Khususnya daerah yg sering terjadi konflik.",2025-06-22 11:53:09.531000+00:00,youtube,netral
"Lah iya! Bisa berdayakan kantin sekolah yang udah ada, dilibatkan, bukan malah dimatikan krn ada vendor2 baru ""kenalan orang sekolah"".",2025-06-22 11:53:09.531000+00:00,youtube,negatif
"Makan Bergizi Gratis (MBG) : 1. Kebersihan wadahnya harus di jaga 2. Nama Programnya kan Makan BERGIZI Gratis. Bergizi harus dilihat dan dihitung dari nilai gizi di tiap porsinya. 3. Programnya harus jelas porsinya, kalau bisa 1 nusantara menu nya sama",2025-06-22 11:53:09.531000+00:00,youtube,netral
"Teman makan banget. Pulang kerja buka youtube, nonton ini sambil ngisi perut. Good Job bang.",2025-06-22 11:53:09.531000+00:00,youtube,netral
"Memang benar makan siang gratis memang seharusnya cocok di daerah pelosok maupun di daerah dimana banyak orang yang kurang mampu Ada juga saran lain kalo ada kantin di sekolah negeri, dibayar berapa juta biar kantin menyediakan menu makanan bergizi secara cuma-cuma. Jadi kantinnya dapat keuntungan dan siswa sekolah juga dapat makanan gratis",2025-06-22 11:53:09.531000+00:00,youtube,positif
"10:00 saya setuju itu memang sangat efisien, tapi dengan catatan harus transparan Tau sendiri kan rakyat indonesia krisis orang jujur",2025-06-22 11:53:09.531000+00:00,youtube,netral
"2:58 tawa horror penghancur yang baik dan buruk, bagusnya yang buruk dihilangin, jeleknya yang mengkritik kesalahannya pun dihilangin, sudah menjadi rahasia umum tetapi masih tetap ""innocent",2025-06-22 11:53:09.531000+00:00,youtube,netral
Bagus Banget bang Videonya Netral dan ga bias Ngasih problem nya apa dan Solving nya apa Preach more!,2025-06-22 11:53:09.531000+00:00,youtube,positif
"Kerenn banget Bang Ferry bahas program ini. Kebetulan aku ahli gizi, meski bukan yg handle program makan siang gratis sekarang ini. Tapi aku pernah kerja jadi ahli gizi sekolah SD swasta yg tiap hari handle kurang lebih 900 porsi. Dengan segala SOP dan budget yang jelas, masalah makan anak2 ini memang harus melibatkan pendidikan dan edukasi buat anak-anak. Sebenernya bagus banget bisa jadi wadah juga buat sekolah punya program edukasi gizi dan anak2 sudah bisa kenal gizi seimbang sedari dini. Salah satu yg sempat rame diomongin rame sama nakes2 ya gitu slogan 4 sehat 5 sempurna, udah lama ga dipake. Alias susu sebenernya bukan 'menu wajib' yang harus ada salah 1 nya itu. Pas pertama tau program ini bener-bener diterapkan, jujur kayak ragu banget, soalnya handle makan buat orang banyak apalagi menunya buat anak2 mnrtku cukup tricky. Setuju banget sama Bang Ferry sarannya, kenapa ga diimplementasikan ke daerah2 rural yg kemungkinan mereka butuh banget program ini. Program ini bagus tapi PRnya itu lho masih banyak. Seberapa jauh pemerintah bisa monitoring evaluasi. Kalau aku dulu kebetulan di sekolah sebar angket ke siswa2 semua kelas 1-6 buat tau juga dari sisi mereka menu2 kesukaan, usulan menu, penilaian terhadap penampilan, rasa, tektur dsb. Apakah ada evaluasi seperti itu di program ini? Hmm entahlah. Tapi yang selalu jadi pertanyaanku sampe sekarang apakah program ini bisa berkelanjutan ya?",2025-06-22 11:53:09.531000+00:00,youtube,positif
"BAGUS BANGET. yang seperti ini yang dibutuhkan masyarakat untuk mencapai indonesia emas, melatih pola pikir yang bijak karena pintar saja tidak akan cukup apa lagi bodoh. mengidentifikasi masalah lalu menciptakan ide atau mencari solusi dan merealisasikannya serta mengevaluasi supaya menjadi lebih baik lagi.",2025-06-22 11:53:09.531000+00:00,youtube,positif
"yang mendukung dituduh buzzer dan yang menolak juga dibilang buzzer"" ini asli bener di masyarakat, pokoknya kalau ngebahas topik yang bisa jadi pro dan kontra selalu aja kubu kubuan",2025-06-22 11:53:09.531000+00:00,youtube,netral
"bangg, lu keren bgt bgg!!!!, walaupun lu berada dibawah naungan close the dour tp lu masih bisa tetap netral dan bilang mana yang bagus dan engga, lu mau mengkritik jika memang itu ada kekeliruan disitu, semoga kedepannya lu tetap seperti ini bgg, sekali lagi semngat untuk mengedukasi masyarakat di indo bgg!!!!, gua yakin pendapat lo banyak yg related sm masyarakat. Sehat2 bg ferry irwandii!!!",2025-06-22 11:53:09.531000+00:00,youtube,positif
"Poin yang saya setuju dari POV bang Ferry: 1. Makan siang gratis dilakukan bertahap dari waktu dan daerah pelaksanaannya supaya check & balance lebih terkontrol juga anggaran tidak langsung ""BOOM"" 2. Semua anak-anak bebas berpendapat dan kita orang dewasa sebaiknya lebih bijak dalam memilih diksi, karena di generasi kami (Gen Y) mostly adalah korban betapa takut dan malunya saat mau berpendapat 3. Pentingnya memilih Vendor Program Makan Siang Gratis yang berintegritas, terlebih jika vendor ini terafiliasi dengan sekolah. Sangat Close Loop Economy Asalkan pelaksanaannya tetap wajib harus diawasi",2025-06-22 11:53:09.531000+00:00,youtube,positif
1. Ekonomi bawah butuh MBG dan sekolah gratis. 2. Ekonomi menengah butuh beasiswa/subsidi biaya sekolah. 3. Ekonomi level atas butuh sekolah berkualitas.,2025-06-22 11:53:09.531000+00:00,youtube,netral
"Setuju banget di bagian ""utamakan di daerah pelosok dulu."" Saya sebagai ortu gak masalah kok semisal program ini diprioritaskan pada yang susah makan saja",2025-06-22 11:53:09.531000+00:00,youtube,positif
"Apapun agendanya intinya adalah masalah ketersediaan DANA/DUIT. Jadi lebih baik diaehatkan dulu ketersesiaan duitnya agar segala lini kuat dahulu, Berantas korupsi, sehatkan akhlak pejabat, dan setelah itu insyaa Alloh keadaan keuangan membaik dan selanjutnya segala rencana insyaa Alloh berjalan dgn baik aamiin",2025-06-22 11:53:09.996000+00:00,youtube,negatif
"Kalo di serahkan ke kantin perlu birokrasi yang mempermudah, soalnya kan klo penggunaan anggaran biasanya ada LPJ nya, nah teknis nya mesti d atur biar mempermudah.",2025-06-22 11:53:09.996000+00:00,youtube,netral
Adanya cek and balance itu harusnya baik untuk mengontrol para vendor. Ketika ada aduan dan aduan itu banyak dengan kasus yang sama harusnya yang di evaluasi vendornya bukan yang menyuarakan. Kecuali vendornya yang punya orang dalam,2025-06-22 11:53:09.996000+00:00,youtube,netral
"pendapat saya tentang program ini, sangat bagus ketika dana keuangan negara tidak terus berkurang, hal yang bisa terjadi adalah kemungkinan negara Indonesia untuk meminjam dana dari negara Lain. pemerintah harus mempertahankan uang negara untuk tetap stabil. salah satu metode yang dapat dilakukan yaitu dengan menambah pasokan produksi makanan dari segi pertanian dan peternakan. kita bisa mempelajari teknik produksi dari negara jepang, mereka memiliki teknologi canggih dan sangat efesien dalam mengelola produksi makanan. hal yang perlu dicatat pada saat ini populasi di indonesia terus bertambah dan memerlukan makanan pokok yang seimbang.",2025-06-22 11:53:09.996000+00:00,youtube,positif
"Gw dulu masih SD pernah beberapa tahun dpt susu sama Snack gratis, buat gw yg dulu tinggal di kampung itu sangat membatu dan seneng banget. Dan gw yakin anak2 sekolah yang di kampung ada saat ada makan gratis pasti seneng. Semua Anggara cuma buat pembangunan buat kepentingan orang2 dewasa, bukannya anak kecil juga punya hak untuk mendapat manfaat dari anggaran negara. Menurut saya jalanin dulu aja siapa tahu kedepannya bermanfaat.",2025-06-22 11:53:09.996000+00:00,youtube,positif
"Buat masyarakat, netizen, rakyat, sederajat bahwa evaluasi diri kalian sebelum kalian mengevaluasi atau dievaluasi",2025-06-22 11:53:09.996000+00:00,youtube,netral
klo tujuannya untuk mencegah stunting ya bukan makan siang gratis solusinya. stunting itu di cegah dr anak br lahir sampai masa2 pra sekolah. klo tujuannya untuk mengatasi gizi buruk anak2 br oke ngasih ke anak2 sekolah. solusi yang bisa d lakuin sebenernya adalah ngasih subsidi untuk telur ayam. atau subsidi untuk makanan bayi. atau pembagian telur atau protein2 lainnya secara berkala. misal 3 kali dlm se minggu. lebih gampang jalaninnya. lebih bisa tepat sasaran. lebih gampang ngawasinnya.,2025-06-22 11:53:09.996000+00:00,youtube,negatif
"Pemdanya buat daftar sekolahan2 mana yg perlu mbg , jangan malu sama keadaan . Disitu akan kelihatan juga mana daerah yg masyarakatnya ""kurang"" dan mana masyarakatnya yang ""tidak kurang"" . Lebih efektif, mengena, dan sekaligus sebagai sarana introspeksi bagi pemerintahan setempat",2025-06-22 11:53:09.996000+00:00,youtube,netral
