text,date,source
JANGAN ADA LAGI NIH ! Rentetan Kasus Keracunan Makan Bergizi Gratis di Berbagai Daerah lewat .COM,2025-05-03 00:00:00+00:00,x
Ini baru makan bergizi gratis yang sesungguhnya,2025-05-03 00:00:00+00:00,x
Makan bergizi gratis yang beracun lebih enak kok daripada solusi kemiskinan kaya gini,2025-05-03 00:00:00+00:00,x
"Mengunjungi fasilitas Satuan Pelayanan Pemenuhan Gizi (SPPG) di Magelang, yang mengelola Program Makan Bergizi Gratis (MBG). SPPG ini berfungsi sebagai dapur umum yang menyiapkan makanan bergizi sesuai standar gizi seimbang untuk siswa dari PAUD hingga SMA/SMK, serta balita, ibu hamil, dan ibu menyusui. Sebanyak > 3000 orang telah menerima manfaat program ini. Semoga program memberikan dampak positif",2025-05-03 00:00:00+00:00,x
emng 58% orang indo goblok si lemakan oke gas sama mbg basi,2025-05-03 00:00:00+00:00,x
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan ada tiga kunci sukses pelaksanaan program makan bergizi gratis (MBG). Tiga kunci tersebut, yakni anggaran, sumber daya manusia (SDM), dan infrastruktur. ~LL Prabowo ProgramMBG",2025-05-03 00:00:00+00:00,x
Program Makan Bergizi Gratis hadir untuk meningkatkan kualitas gizi anak-anak Indonesia. MakanBergiziGratis BangunSDMUnggul MajuBersama,2025-05-03 00:00:00+00:00,x
Kepala Badan Gizi Nasional prihatin dan merasakan kekhawatiran orangtua dan akan memperketat pengawasan dan mengadakan pelatihan kru satuan pelayanan Makan Bergizi Gratis (MBG). makanbergizigratis MBG PengawasanKetat beritaterkini indonesiagoid,2025-05-03 00:00:00+00:00,x
"Pak hapus MBG. Hapus program gajelas bapa Udah bener kasih pendidikan gratis yang merata biar pada cerdas nih bangsa, cape bgt sama statement yang out of the box mulu",2025-05-03 00:00:00+00:00,x
Program Makan Bergizi Gratis hadir untuk meningkatkan kualitas gizi anak-anak Indonesia MakanBergiziGratis BangunSDMUnggul MajuBersama,2025-05-03 00:00:00+00:00,x
OTW MENYANTAP MAKAN BERGIZI GRATIS. MAKASIH BY,2025-05-03 00:00:00+00:00,x
"Semua yg orang2 rezim ini bilang kan adalah kebalikannya, Mulyono coded deh. Kalau mereka bilang jutaan loker, artinya jutaan PHK. Makan bergizi gratis? Makan beracun berbayar (keracunan dan efisien) Dan masih banyak lagi. Stay strong kita semua",2025-05-03 00:00:00+00:00,x
nah daripada buat makan bergizi gratis yang ga guna mending buat perbaiki sekolah dan pendidikan gratis ckck,2025-05-03 00:00:00+00:00,x
Badan Gizi Nasional (BGN) menyatakan akan mengusut tuntas insiden keracunan pangan dalam program Makan Bergizi Gratis (MBG). ~LL BGN KeracunanMBG,2025-05-03 00:00:00+00:00,x
Makan Bergizi Gratis MBG makanbergizigratis,2025-05-03 00:00:00+00:00,x
Makan Bergizi Gratis Makan Beracun Gratis,2025-05-03 00:00:00+00:00,x
Prabowo Gelar Rapat Perluasan Cakupan Makan Bergizi Gratis,2025-05-03 00:00:00+00:00,x
Prabowo Minta Tak Ada Lagi Kasus Keracunan Makan Bergizi Gratis,2025-05-03 00:00:00+00:00,x
Ini Makan Bergizi Gratis atau Makan Beracun Gratis sih kok dimana mana banyak yang keracunan,2025-05-03 00:00:00+00:00,x
Prabowo Rapat Dengan Kepala BGN Bahas 3 Pilar Program Makan Bergizi Gratis,2025-05-03 00:00:00+00:00,x
"Presiden Republik Indonesia Prabowo Subianto menggelar rapat bersama jajaran Badan Gizi Nasional (BGN) di kediamannya di Hambalang, Bogor, pada Sabtu (3/5), guna membahas perkembangan program Makan Bergizi Gratis (MBG). Kepala BGN, Dadan Hindayana, menjelaskan bahwa pertemuan ini merupakan tindak lanjut dari komunikasi langsung Presiden yang ingin mengetahui progres terkini program strategis tersebut. Dalam laporannya, Dadan menyampaikan bahwa hingga April 2025, program MBG telah menjangkau sekitar 3,3 juta penerima manfaat dan sedang mempersiapkan pembentukan Satuan Pelayanan Pemenuhan Gizi (SPPG) baru yang akan mulai beroperasi pada 5 dan 14 Mei 2025. Presiden Prabowo dalam arahannya menekankan pentingnya ketelitian dan kecermatan dalam pelaksanaan program MBG, mengingat sifatnya yang sangat strategis dalam membangun sumber daya manusia masa depan. Dadan juga mengungkapkan optimisme pihaknya untuk meningkatkan cakupan program secara signifikan dalam waktu dekat. Setelah pendidikan SPPI batch 3 selesai, percepatan layanan akan ditingkatkan dengan target ambisius mencapai lebih dari 20 juta penerima manfaat pada akhir Agustus 2025. : Dok. Biro Setpres. Follow WhatsApp Channel kumparan untuk dapat Informasi terpercaya dikirim langsung ke WhatsApp kamu. Ketik di browser kamu sekarang, agar bisa share informasi tanpa ragu. newsupdate update news oneliner mbg prabowo presidenprabowo makanbergizigratis sppg infoterkini beritaterkini bicarafaktalewatberita kumparan",2025-05-03 00:00:00+00:00,x
"Program Makan Bergizi Gratis membangun SDM unggul, sehat, dan berdaya saing. MakanBergiziGratis BangunSDMUnggul MajuBersama",2025-05-03 00:00:00+00:00,x
"Program Makan Bergizi Gratis, Untuk Masyarakat Indonesia",2025-05-03 00:00:00+00:00,x
Dukung program Makan Bergizi Gratis,2025-05-03 00:00:00+00:00,x
"Hari ini Presiden Prabowo menggelar rapat bersama jajaran Badan Gizi Nasional (BGN) di kediamannya di Hambalang, Bogor, guna membahas perkembangan program Makan Bergizi Gratis (MBG). Kepala BGN, Dadan Hindayana, memberikan laporan perkembangan program Makan Bergizi Gratis.",2025-05-03 00:00:00+00:00,x
"Susahh, pasti pada ga baca ini, bahkan yg udah pendidikan sampe kuliah pun klo emg saklek atau stagnan dikasi data kaya gitu, bakal mental. Org indo tu suka yg gratis, ngeliat ada makan bergizi ""gratis"" lgsg tergiur. Dahal jelas2 mbg tu dr awal ga make sense, tp ada aja yg percya",2025-05-03 00:00:00+00:00,x
"SUKSESKAN PROGRAM PEMERINTAH, PRAJURIT TNI AL LAKSANAKAN PROGRAM MAKAN BERGIZI GRATIS DI CILANDAK",2025-05-03 00:00:00+00:00,x
"Program Makan Bergizi Gratis hadir untuk meningkatkan kualitas gizi anak-anak Indonesia, sebagai fondasi penting dalam membangun SDM unggul MakanBergiziGratis BangunSDMUnggul MajuBersama",2025-05-03 00:00:00+00:00,x
"Badan Gizi Nasional (BGN) mengusut tuntas dan mengevaluasi menyeluruh kasus keracunan Makan Bergizi Gratis (MBG) yang menimpa sejumlah siswa di wilayah Bandung dan Tasikmalaya, Jawa Barat.",2025-05-03 00:00:00+00:00,x
Hampir setiap berapa hari ada kasus keracunan MBG. Namun masih ada aja yg malah ngomong itu sebagai angka kecil aja dan harusnya kita tetap apresiasi orang2 pelaku MBG itu,2025-05-03 00:00:00+00:00,x
"Saya pelajar, lebih butuh waktu tidur siang daripada makan bergizi gratis, pak",2025-05-03 00:00:00+00:00,x
Maksud pak Ardi itu kalau yayasan yang supply MG bermasalah dan sekolah tidak ada kontrol terus siapa yang bisa kontrol MBG ini Bikin dapur di sekolah biar pihak sekolah yang kontrol MBG selama ini standard safetyfood nya masih di ragukan soal kebersihan dan nilai gizi,2025-05-03 00:00:00+00:00,x
Harusnya neh ya tiap pagi banget tweet junjungan loe ngapain tiap hari MBG bertujuan mengatasi stunting dan meningkatkan kualitas gizi anak Indonesia Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
MBG bertujuan mengatasi stunting Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
Program MBG bertujuan atasi stunting dan meningkatkan kualitas gizi anak Indonesia lebih sehat cerdas dan kuat sebagai generasi penerus masa depan Bangsa Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
MBG bertujuan mengatasi stunting dan meningkatkan kualitas gizi anak Indonesia Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
"Terlalu naiflah kalo bilang MBG dicitakan mengentaskan kemiskinan, stunting, dll. We both know that's not true. It is a populist policy. That's it",2025-05-03 00:00:00+00:00,x
Lanjutkan MBG Keren MBG bertujuan mengatasi stunting dan meningkatkan kualitas gizi anak Indonesia menjadi lebih kuat sehat dan cerdas dalam mencapai cita-cita,2025-05-03 00:00:00+00:00,x
MBG bertujuan mengatasi stunting dan meningkatkan kualitas gizi anak Indonesia lebih sehat cerdas dan kuat Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
"Pemantauan Launching PMT Lokal dan Ibu Hamil Kekurangan Energi Kronis (KEK) serta Gerakan Orang Tua Asuh Cegah Stunting (Genting), Jumat (02/05/2025) di wilayah Kecamatan Patimuan. Selengkapnya di :",2025-05-03 00:00:00+00:00,x
"Urus bagiannya masing2 aja, MUI urus haram2an, Pemerintah Jawa Barat urus siapa yg terima bansos. Miskin beranak terus kyk kambing, anak-anaknya terlantar dan meninggal stunting.",2025-05-03 00:00:00+00:00,x
ini yg tiap shooting gak pake stunting ya,2025-05-03 00:00:00+00:00,x
"Cegah Stunting, Kota Cirebon Gelar Lomba Menu Sehat stunting Cirebon Ciayumajakuning",2025-05-03 00:00:00+00:00,x
alhamdulillah ga pada stunting,2025-05-03 00:00:00+00:00,x
Awoakwoakwok stunting Usia anak sekolah masih dianggep berantas stunting sama pemrenta. Sakarep pemrenta,2025-05-03 00:00:00+00:00,x
Itu namanya STUNTING. Dan orang stunting itu rata rata lulusan sarjana,2025-05-03 00:00:00+00:00,x
mungkin gerakan2 ringan ya biar otaknya sehat gak sungsang dan gak stunting. udh taukan maksd otak stunting kek apa ?,2025-05-03 00:00:00+00:00,x
"gw cuma kasihan, dari postur badan keliatan stunting ya emg karna gk diurus & dididik ortunya kali ya, Indonesia ku",2025-05-03 00:00:00+00:00,x
Telingaku mendengar makan bergizi untuk mencegah stunting Mataku melihat banyak berita siswa yang keracunan,2025-05-03 00:00:00+00:00,x
"sampe pernah diomongin sama atasan ""stunting"" mungkin bercanda, tapi yaudahlah males manjanginnya",2025-05-03 00:00:00+00:00,x
Stunting: Asam Sulfat,2025-05-03 00:00:00+00:00,x
"Sebenernya ga semudah itu edukasi orang. Aku pernah magang yang berhubungan langsung dengan ibu hamil yang anaknya terindikasi stunting. Untuk edukasi mereka itu ga mudah, pemahaman orang2 tersebut juga beda2. Kadang ada yang paham dan ga mau mengikuti. Jadi bukan solusi praktis",2025-05-03 00:00:00+00:00,x
"di Jakarta masih banyak siswa2 yang ijasahnya terpaska diputihkan biar bisa diambil, gaji guru2 masih sangat luar biasa rendah, stunting masih jadi persoalan ini malah naikkan gaji orang2 yang potensi jadi makelar kasus kapan sadar nya ini si bapak maaahhh",2025-05-03 00:00:00+00:00,x
Lak wong bayek e kurang gizi stunting yo ngene Guoblog Ora iso meker Banding2 no seng ora relate,2025-05-03 00:00:00+00:00,x
"3. Kesehatan Masalah: Layanan kesehatan nggak merata, BPJS jd kelas 2. Maka itu banyak anak stunting, mental health dilupain. Orang jd males buat berobat Solusi: Benerin sistem BPJS (jd kaya Universal healthcare). Benahin antara certified doctor sama yg asal2an bukan praktek",2025-05-03 00:00:00+00:00,x
Hutan sagu dialihkan fungsinya menjadi lahan pangan ( real eastate ) yang gagal bukti pemerintah indonesia gagal memberi yang katanya lebih baik daripada sagu ditambah transmigran datang memberi makanan instan dengan niat membantu tapi akibatkan stunting.,2025-05-03 00:00:00+00:00,x
MBG bertujuan mengatasi stunting dan meningkatkan kualitas gizi anak Indonesia lebih sehat cerdas dan kuat sebagai generasi penerus masa depan Bangsa Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
"153 cm, 20 tahun apa ga stunting itu",2025-05-03 00:00:00+00:00,x
MBG untuk atasi stunting dan meningkatkan kualitas gizi anak Indonesia MBG diberikan kepada anak sekolah dan ibu hamil Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
Badan Gizi Nasional (BGN) memperketat prosedur distribusi makanan untuk mencegah kasus keracunan Makan Bergizi Gratis (MBG) berulang.,2025-05-03 00:00:00+00:00,x
"Anak-anak sekolah, bahkan para guru menjadi korban kebijakan yang dipaksakan tanpa fondasi yang kuat. Terus apa kata pemerintah? Menurut Kepala Badan Gizi Nasional, ""Kasus keracunannya CUMA 0.5%"". Kalau memang programnya ingin dilanjutkan, segera evaluasi MBG secara menyeluruh.",2025-05-03 00:00:00+00:00,x
"Sejumlah siswa di Bandung dan Tasikmalaya dikabarkan mengalami keracunan setelah menyantap Makan Bergizi Gratis (MBG). Badan Gizi Nasional (BGN) pun menegaskan akan mengusut tuntas soal kasus keracunan diduga karena MBG di Bandung dan Tasikmalaya tersebut. Kepala BGN Dadan Hindayana mengatakan, pihaknya melakukan langkah menyeluruh untuk menyelidiki kasus keracunan gara-gara MBG ini. ""Menyikapi munculnya kasus serupa di beberapa wilayah, kami menegaskan komitmen BGN untuk mengusut secara tuntas penyebabnya dan melakukan evaluasi menyeluruh guna mencegah kejadian serupa terulang,"" ujar Dadan, Sabtu (3/5/2025). Simak berita selengkapnya di HardNews_Viral NewsOne CariBeritaditvOne PresidenRI BGN DadanHindayana Bandung Keracunan NO03",2025-05-03 00:00:00+00:00,x
"- Badan Gizi Nasional (BGN) menugaskan tim investigasi gabungan untuk mengusut penyebab keracunan makanan bergizi gratis (MBG) di Bandung dan Tasikmalaya, Jawa Barat. ~LL BGN KeracunanMBG",2025-05-03 00:00:00+00:00,x
Badan Gizi Nasional (BGN) memperketat prosedur distribusi makanan menyusul bertambahnya kasus keracunan makanan bergizi gratis (MBG) yang terjadi di Kota Bandung dan Tasikmalaya. ~MD Keracunan MBG MakanBergiziGratis,2025-05-03 00:00:00+00:00,x
"Presiden Prabowo Subianto menggelar rapat bersama jajaran Badan Gizi Nasional (BGN) di kediaman pribadinya, Padepokan Garuda Yaksa, Kabupaten Bogor, pada Sabtu (3/5/2025). ~MD Prabowo MBG MakanBergiziGratis",2025-05-03 00:00:00+00:00,x
"Kepala Badan Gizi Nasional (BGN) Dadan Hindayana mengatakan, 30.000 Sarjana Penggerak Pembangunan Indonesia (SPPI) bakal lulus pada akhir Juli 2025. ~LL BGN MBG",2025-05-03 00:00:00+00:00,x
"Saya Tidak Pernah Capek': Prabowo Ungkap Presiden Tak Kenal Hari Libur Bogor Presiden RI Prabowo Subianto menunjukkan bahwa bagi seorang pemimpin sejati, tidak ada kata libur dalam bekerja. Dalam pengarahan kepada Badan Gizi Nasional, Koordinator SPPI dan SPPG Nasional di kediamannya di Hambalang, Sabtu (3/5), Prabowo menyampaikan semangatnya untuk terus terlibat dalam setiap tahapan pembangunan, termasuk memberi pengarahan teknis di lapangan. ""Saya tidak pernah capek kalau saya diminta untuk memberi pengarahan. Siapa tahu kau berperan sebagai pemimpin, sebagai guru, sebagai bapak, memberi contoh,"" ujarnya. Menurut Prabowo, tugas pemimpin bukan sekadar mengelola birokrasi dari balik meja, melainkan juga membentuk karakter dan semangat juang di lapangan. Ia menekankan bahwa pemimpin yang sejati harus terus hadir, membimbing, dan menginspirasi. Dalam konteks pelaksanaan program Makan Bergizi Gratis (MBG), Prabowo mengaku siap hadir langsung ke titik-titik pelatihan SPPI maupun SPPG, baik secara fisik maupun melalui siaran daring. ""Pemimpin bangsa, pemimpin negara adalah seorang pejuang, seorang patriot, seorang guru. Tidak boleh malas untuk mengajar, tidak boleh malas untuk terus menerus memberi pengarahan diminta atau tidak diminta,"" tegasnya. ""Tugas pemimpin adalah terus membangkitkan semangat anak-anak muda, menjadi penggerak, bukan hanya pengamat,"" tandasnya. Prabowo PSRI1 MBG",2025-05-03 00:00:00+00:00,x
"MBG = Mati Bersama Gibran Siswa Keracunan Makanan MBG di Tasikmalaya Capai 400 Orang Korban keracunan makanan diduga usai mengkonsumsi menu makan bergizi gratis (MBG) di Tasikmalaya terus bertambah. Data sementara, ada 400 pelajar yang terdampak. Jumlah tersebut berdasarkan data yang diperoleh Dinas Pendidikan dan Kebudayaan (Disdikbud) Kabupaten Tasikmalaya hingga Jumat (2/5/2025). Pelajar yang terdampak merupakan siswa TK, SD, SMP bahkan Madrasah Ibtidaiyah (MI).",2025-05-03 00:00:00+00:00,x
Program Makan Bergizi Gratis sebagai Upaya Transformasi Gizi Anak Indonesia dengan Evaluasi Berkelanjutan. GiziAnak MakanBergiziGratis GenerasiSehat,2025-05-03 00:00:00+00:00,x
Program Makan Bergizi Gratis sebagai Upaya Transformasi Gizi Anak Indonesia dengan Evaluasi Berkelanjutan GiziAnak MakanBergiziGratis GenerasiSehat,2025-05-03 00:00:00+00:00,x
"Kunjungi Pesantren, Taj Yasin Bawa Misi Cegah Stunting dari Bangku Santri JatengGayeng",2025-05-03 00:00:00+00:00,x
"Program makan bergizi gratis jadi langkah nyata transformasi gizi anak Indonesia. Lewat evaluasi berkelanjutan, program ini terus ditingkatkan demi masa depan generasi sehat dan kuat GiziAnak MakanBergiziGratis GenerasiSehat",2025-05-03 00:00:00+00:00,x
Program Makan Bergizi Gratis sebagai Upaya Transformasi Gizi Anak Indonesia dengan Evaluasi Berkelanjutan,2025-05-03 00:00:00+00:00,x
Transformasi gizi anak Indonesia dimulai dari akses makan bergizi gratis yang merata GiziAnak MakanBergiziGratis GenerasiSehat,2025-05-03 00:00:00+00:00,x
Transformasi Gizi Anak Indonesia dan Evaluasi Berkelanjutan Melalui MBG MakanBergiziGratis,2025-05-03 00:00:00+00:00,x
Arzeti: Makan Bergizi Gratis Menjawab Tantangan Kesehatan dan Gizi Anak Indonesia,2025-05-03 00:00:00+00:00,x
Dengan MakanBergiziGratis penuhi setiap asupan gizi anak indonesia,2025-05-03 00:00:00+00:00,x
Upaya Pemuhi Gizi Anak Indonesia,2025-05-03 00:00:00+00:00,x
Udah stunting banyak gaya,2025-05-03 00:00:00+00:00,x
Bawel ah lihat dari sisi julid jelek semua nya MBG atasi stunting dan meningkatkan kualitas gizi anak Indonesia Lanjutkan MBG Keren,2025-05-03 00:00:00+00:00,x
"akses yang baik terhadap sanitasi dan air bersih. Ingat, masalah kesehatan termasuk stunting itu bukan hanya karena kurang gizi tapi juga karena lingkungan hidup yang tidak bersih dan tidak sehat,"" jelasnya.",2025-05-03 00:00:00+00:00,x
Pas stunting dikasih sitrun gitu jadinya,2025-05-03 00:00:00+00:00,x
"Halah pak, MBG di sekolah anak saya di Tangsel yang deket Jakarta aja cuma jalan seminggu terus stop 2 bulan ini, itupun cuma klas 5 yang dapet Jadinya tujuannya mau apa nih pak? Itu aja dulu dijawab. Pemerataan? Pengentasan gizi daerah tertinggal? Stunting? Beda-beda pak",2025-05-03 00:00:00+00:00,x
"Kasus keracunan makanan pasca pelaksanaan makan bergizi gratis atau MBG, menimpa sejumlah anak di wilayah Jawa Barat. Badan Gizi Nasional (BGN) mengusut tuntas dan mengevaluasi menyeluruh kasus keracunan Makan Bergizi Gratis (MBG) yang menimpa sejumlah siswa di wilayah Bandung dan Tasikmalaya, Jawa Barat. Kepala BGN Dadan Hindayana dalam keterangan resmi di Jakarta, Sabtu, menegaskan pihaknya terus melakukan langkah cepat dan menyeluruh dalam menyelidiki penyebab insiden tersebut. BGN menekankan pentingnya kolaborasi lintas pihak, termasuk satuan pendidikan, ahli gizi, penyedia bahan pangan, serta institusi pengawasan mutu, untuk memastikan seluruh proses penyediaan MBG mulai dari pemilihan bahan hingga distribusi memenuhi standar keamanan dan kelayakan konsumsi. Berdasarkan hasil uji awal yang dilakukan tim ahli gizi SPPG menunjukkan makanan dalam kondisi baik sebelum dikirim ke penerima manfaat. Kepala SPPG Yayasan Abu Bakar Ash-Shiddiq Tasikmalaya Michael Julius Tobing menyampaikan semua prosedur penanganan bahan pangan telah dilakukan secara teliti sebelum pengolahan. BGN juga memastikan bahwa siswa yang terdampak telah mendapatkan penanganan medis yang diperlukan di fasilitas kesehatan setempat. Baca selengkapnya disini : ___ vivanews MBG badangizinasional keracunan BGN",2025-05-03 00:00:00+00:00,x
"Kuyyy wujudkan Jawa Barat Istimewa, Wargi! Desa & kelurahan bersatu: bebas stunting, bebas kemiskinan ekstrem, lestari, mandiri, dan sehat! Lembur diurus, Kota ditata JabarIstimewa BanggaJadiWargaJabar HumasJabar GubernurKDM KDMErwan",2025-05-03 00:00:00+00:00,x
Wkwkwk Mrk lbh suka ngasih asupan leher k bwh broh. Makanya nutrisi utk leher ke atas kurang bhkan stunting. G heran jd bangsa terbelakang,2025-05-03 00:00:00+00:00,x
"Sama-sama dukung MBG Prabowo biar Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung jadi inspirasi",2025-05-03 00:00:00+00:00,x
"Bawa perubahan beneran lewat dukung MBG Prabowo, ajak semua ikut ya",2025-05-03 00:00:00+00:00,x
"Gerak nyata dari MBG Prabowo buat kemajuan Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung",2025-05-03 00:00:00+00:00,x
"Makanya jadi presiden jangan goblok, bukannya perbaiki fasilitas sekolah malah kasih Makan Beracun Gratis (MBG)",2025-05-03 00:00:00+00:00,x
"Gak ada ruginya dukung MBG Prabowo untuk Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung yang lebih baik",2025-05-03 00:00:00+00:00,x
"Udah gak ada alasan buat gak support MBG Prabowo, masa depan daerah ada di tangan kita sendiri",2025-05-03 00:00:00+00:00,x
"Dukung penuh langkah MBG Prabowo menghadirkan program terbaik ke Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung",2025-05-03 00:00:00+00:00,x
"Bareng-bareng kita dukung MBG Prabowo demi kemajuan Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung",2025-05-03 00:00:00+00:00,x
"Bersama MBG Prabowo, Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung siap jadi lebih maju",2025-05-03 00:00:00+00:00,x
"Kalau ada MBG Prabowo, masa depan Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung makin jelas",2025-05-03 00:00:00+00:00,x
"Sukses itu bersama, yuk jadi bagian dari perjalanan MBG Prabowo di Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung",2025-05-03 00:00:00+00:00,x
"Rame-rame kawal kesuksesan MBG Prabowo di Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, hingga Bandung",2025-05-03 00:00:00+00:00,x
BENEFITNYA SNACK KADALUARSA wallahi mecima beneran mbg prabowo ya,2025-05-03 00:00:00+00:00,x
Proyek MBG Prabowo sudah terlalu banyak memakan korban.,2025-05-03 00:00:00+00:00,x
"Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung sekarang punya harapan baru dengan hadirnya MBG Prabowo",2025-05-03 00:00:00+00:00,x
"Makanan bergizi bukan hanya soal nutrisi, tapi investasi untuk masa depan. Program makan gratis jadi bukti nyata kepedulian negara pada tumbuh kembang anak-anak Indonesia MakanBergiziGratis GiziAnak GenerasiSehat",2025-05-03 00:00:00+00:00,x
Kok aku belum pernah dengar program makan gratis dan menyentuh pedalaman dan pegunungan ya ? Apakah orang pedalaman dan pegunungan tersebut masih jadi WNI atau bagaimana ? Bisa kasih link beritanya plisss,2025-05-03 00:00:00+00:00,x
"Program makan gratis ini nggak cuma bikin perut kenyang, tapi juga bantu anak-anak tumbuh sehat dan kuat. Evaluasinya jalan terus biar makin oke dan berkelanjutan! GiziAnak MakanBergiziGratis GenerasiSehat",2025-05-03 00:00:00+00:00,x
Anakku kelas 1 SD dan bentar lagi kelas 2. Selama hampir setahun ini dikelas 1 baru dapat makan gratis 1 kali saja. Udahlah pak Prabowo hentikan program ini karena lebih banyak mudaratnya daripada manfaatnya. Program makan gratis ini hanya menciptakan lapangan korupsi baru,2025-05-03 00:00:00+00:00,x
Kayak lihat program makan gratis indo vs jepang,2025-05-03 00:00:00+00:00,x
"Parah bngt anjir melani org dikasih makanan expired, gada bedanya lu ama program makan gratis 02, anjaaaayyy",2025-05-03 00:00:00+00:00,x
"Smart tv. Program makan gratis aja dikorupsi, byk keracunan. Ini smart tv yg jauh lebih mahal. Kocak. Noh benerin dulu fasilitas sekolah terutama di desa. Layakkan gaji guru di seluruh Indonesia, merata ya. Kurikulum yg bnr. Ganti tiap menteri, tp malah tertinggal dr negara lain.",2025-05-03 00:00:00+00:00,x
lebih penting pendidikan gratis dari pada makan siang gratis,2025-05-03 00:00:00+00:00,x
Nggak ada yang namanya makan siang gratis nder,2025-05-03 00:00:00+00:00,x
"Makan Siang Gratis Tercemar Bangkai Ular, Ratusan Anak India Keracunan",2025-05-03 00:00:00+00:00,x
"Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung siap melesat dengan program MBG Prabowo",2025-05-03 00:00:00+00:00,x
"Maju dan sukses bareng MBG Prabowo untuk Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung",2025-05-03 00:00:00+00:00,x
Masa depan lebih cerah menanti lewat dukungan untuk MBG Prabowo di lima daerah,2025-05-03 00:00:00+00:00,x
"Masih ragu yuk sama-sama support MBG Prabowo di Cianjur, Bombana Sulteng, Karanganyar, Tasikmalaya, Bandung",2025-05-03 00:00:00+00:00,x
"Stunting kok nyalahin transmigran,para transmigran itu kerjanya disawah dek tanam padi banyak warga Papua yg skrg jadi petani padi di ajarin transmigran Jawa,kalo stunting itu salahin gubernur mu dpt Otsus ribuan trilyun kok msh banyak warga kelaparan stunting.",2025-05-03 00:00:00+00:00,x
"92,7 Persen Calon Pengantin di Lotim Berisiko Lahirkan Anak Stunting",2025-05-03 00:00:00+00:00,x
- Kemiskinan tapi ortunya kena phk/buat makan diri sendiri susah/dll Stunting tapi keburu telat soalnya anak sekolah rata2 udah 5 tahun ke atas Kurang gizi tapi malah dibikin keracunan Mengentaskan masalah dari mananya?,2025-05-03 00:00:00+00:00,x
"Abis dapet program Makan Beracun Gratis, kalo survive masuk ke Penyintas Stunting Indonesia",2025-05-03 00:00:00+00:00,x
"Halo SahabatBPOM, slh satu cara mencegah stunting adlh dgn konsumsi protein hewani. Yuk simak serba-serbi protein hewani utk cegah stunting pd infografis brkt BPOMRI BPOMSurakarta BalaiPOMSurakarta stunting cegahstunting panganaman",2025-05-03 00:00:00+00:00,x
Peran TNI Dalam Penurunan Stunting Melalui Mini Lokakarya Di Wilayah Pacitan beritaterkini beritaviral kabarterbaru klikwarta news beritanasional,2025-05-03 00:00:00+00:00,x
Lama2 stunting gua liat exo mode eceran gini,2025-05-03 00:00:00+00:00,x
"ril, makanya MBG ga akan pernah nuntasin stunting, apalagi kemiskinan. alias 02 voters tolol, prabowo gibran tolol, makasih.",2025-05-03 00:00:00+00:00,x
"kosakata nya sempit , ciri2 orang stunting otak mengkerut haha",2025-05-03 00:00:00+00:00,x
"Alasan aku buat nunda anak bukan karena males hamil, sakitnya melahirkan tapi masalah makan yaitu GTM Yallah aku stres mampus, keknya aku masuk surga jalur mpasi:') Mau pasrah takut anak aku stunting, aku ga ngerti harus gimana lagi:( Skrg lg di usahain minum sutingkal:')",2025-05-03 00:00:00+00:00,x
satunya kena stunting,2025-05-03 00:00:00+00:00,x
"Guna Cegah Stunting Sejak Dini, Ketua TP PKK Papua Selatan, Ade Irma Suryani Safanpo Serahkan Paket PHBS di Asmat",2025-05-03 00:00:00+00:00,x
Ni pinguin stunting ma syp lagi,2025-05-03 00:00:00+00:00,x
yg kanan stunting,2025-05-03 00:00:00+00:00,x
"Saya orang NTT baca ini sedikit tertawa dengan pola pikir kalian, kalian tau di Timor Leste biaya kesehatan & pendidikan dari SD-SMP gratis? dibanding NTT yang menjadi provinsi kedua dengan penduduk paling banyak tidak tamat SD? Jg Provinsi tingkat stunting tertinggi di Indonesia",2025-05-03 00:00:00+00:00,x
"ditawarin penyelesaian kemiskinan atau 1 rumah 1 sarjana malah milih makan gratis yang katanya buat nyegah stunting udahmah nguwawor nyegah stunting di umur smp sma, dananya kaga dipikir pula",2025-05-03 00:00:00+00:00,x
